time_s,ue_id,sat_id,beam_id,cell_id,tte_predicted_s,current_gain_dB,peak_gain_dB,admitted,trigger_type
244.000,40,36,0,37,38.40,22.00,25.00,0,a3
245.000,22,36,0,37,39.41,22.00,25.00,0,a3
245.000,40,36,0,37,39.13,22.00,25.00,0,a3
246.000,11,37,0,38,36.79,22.00,25.00,0,a3
246.000,25,1,0,2,52.14,25.00,28.00,1,a3
246.000,40,36,0,37,41.47,22.00,25.00,0,a3
246.000,43,36,0,37,34.32,22.00,25.00,0,a3
246.000,47,0,0,1,30.05,22.00,25.00,0,a3
247.000,22,36,0,37,37.19,22.00,25.00,0,a3
247.000,40,36,0,37,35.88,22.00,25.00,0,a3
247.000,47,0,0,1,32.59,22.00,25.00,0,a3
248.000,22,36,0,37,35.29,22.00,25.00,0,a3
249.000,22,36,0,37,44.65,22.00,25.00,0,a3
249.000,47,0,0,1,33.82,22.00,25.00,0,a3
250.000,11,1,0,2,33.94,22.00,25.00,0,a3
250.000,47,0,0,1,37.39,22.00,25.00,0,a3
251.000,22,36,0,37,44.86,22.00,25.00,0,a3
251.000,43,36,0,37,34.85,22.00,25.00,0,a3
252.000,10,37,0,38,49.60,25.00,28.00,1,a3
252.000,11,37,0,38,33.71,22.00,25.00,0,a3
252.000,43,1,0,2,48.88,22.00,25.00,0,a3
252.000,47,0,0,1,38.23,22.00,25.00,0,a3
253.000,11,37,0,38,36.77,22.00,25.00,0,a3
253.000,40,36,0,37,40.86,22.00,25.00,1,a3
253.000,43,1,0,2,43.82,22.00,25.00,1,a3
254.000,10,1,0,2,52.94,25.00,28.00,1,a3
254.000,40,1,0,2,41.52,22.00,25.00,1,a3
254.000,43,36,0,37,40.01,22.00,25.00,0,a3
255.000,26,37,0,38,38.80,22.00,25.00,0,a3
255.000,40,36,0,37,44.56,22.00,25.00,1,a3
255.000,43,36,0,37,34.63,22.00,25.00,0,a3
255.000,47,0,0,1,37.78,22.00,25.00,0,a3
256.000,25,37,0,38,47.94,22.00,25.00,0,a3
256.000,43,36,0,37,38.46,22.00,25.00,0,a3
257.000,44,36,0,37,33.99,22.00,25.00,1,a3
257.000,47,37,0,38,34.02,22.00,25.00,0,a3
258.000,22,1,0,2,46.38,22.00,25.00,0,a3
258.000,40,36,0,37,38.00,22.00,25.00,0,a3
259.000,22,1,0,2,42.45,22.00,25.00,0,a3
259.000,40,36,0,37,40.17,22.00,25.00,1,a3
259.000,43,36,0,37,40.31,22.00,25.00,0,a3
259.000,47,0,0,1,34.20,22.00,25.00,0,a3
260.000,22,36,0,37,45.28,22.00,25.00,1,a3
260.000,25,37,0,38,40.10,22.00,25.00,1,a3
260.000,47,37,0,38,36.49,22.00,25.00,1,a3
261.000,22,1,0,2,40.00,22.00,25.00,0,a3
261.000,40,1,0,2,45.94,22.00,25.00,1,a3
261.000,47,37,0,38,33.17,22.00,25.00,0,a3
262.000,22,36,0,37,45.78,22.00,25.00,0,a3
262.000,40,1,0,2,46.36,22.00,25.00,0,a3
263.000,22,36,0,37,42.36,22.00,25.00,0,a3
263.000,31,37,0,38,43.28,22.00,25.00,0,a3
263.000,43,36,0,37,35.68,22.00,25.00,0,a3
264.000,22,36,0,37,47.14,22.00,25.00,1,a3
264.000,40,1,0,2,47.60,22.00,25.00,1,a3
264.000,47,37,0,38,35.30,22.00,25.00,0,a3
265.000,10,37,0,38,38.11,22.00,25.00,1,a3
265.000,22,36,0,37,47.23,22.00,25.00,0,a3
265.000,43,36,0,37,41.99,22.00,25.00,0,a3
266.000,22,36,0,37,42.74,22.00,25.00,0,a3
267.000,22,36,0,37,48.61,22.00,25.00,0,a3
267.000,47,0,0,1,38.78,22.00,25.00,0,a3
269.000,25,37,0,38,45.76,22.00,25.00,1,a3
270.000,22,1,0,2,39.64,22.00,25.00,0,a3
270.000,43,36,0,37,45.18,22.00,25.00,0,a3
271.000,10,37,0,38,47.89,22.00,25.00,0,a3
271.000,22,1,0,2,33.48,22.00,25.00,0,a3
271.000,47,0,0,1,41.53,22.00,25.00,0,a3
272.000,22,1,0,2,37.50,22.00,25.00,0,a3
273.000,43,36,0,37,41.71,22.00,25.00,1,a3
274.000,43,1,0,2,44.86,22.00,25.00,0,a3
275.000,43,1,0,2,46.40,22.00,25.00,0,a3
275.000,47,37,0,38,43.75,22.00,25.00,0,a3
276.000,25,37,0,38,43.80,22.00,25.00,0,a3
276.000,43,1,0,2,43.68,22.00,25.00,1,a3
277.000,10,37,0,38,44.39,22.00,25.00,1,a3
277.000,47,0,0,1,42.97,22.00,25.00,0,a3
278.000,10,37,0,38,37.87,22.00,25.00,0,a3
278.000,47,0,0,1,37.68,22.00,25.00,0,a3
279.000,43,36,0,37,44.94,22.00,25.00,1,a3
279.000,47,0,0,1,37.61,22.00,25.00,0,a3
280.000,10,37,0,38,43.29,22.00,25.00,0,a3
280.000,25,37,0,38,37.78,22.00,25.00,0,a3
280.000,43,36,0,37,42.05,22.00,25.00,0,a3
282.000,8,36,0,37,45.38,22.00,25.00,0,a3
282.000,43,1,0,2,41.47,22.00,25.00,0,a3
282.000,44,36,0,37,47.18,22.00,25.00,0,a3
283.000,39,1,0,2,38.36,22.00,25.00,0,a3
283.000,43,1,0,2,41.25,22.00,25.00,1,a3
283.000,47,0,0,1,38.79,22.00,25.00,0,a3
284.000,10,37,0,38,42.20,22.00,25.00,0,a3
284.000,47,0,0,1,39.68,22.00,25.00,0,a3
285.000,43,36,0,37,40.50,22.00,25.00,0,a3
286.000,10,37,0,38,42.38,22.00,25.00,1,a3
286.000,22,1,0,2,35.63,22.00,25.00,0,a3
286.000,25,37,0,38,37.66,22.00,25.00,1,a3
286.000,43,36,0,37,45.71,22.00,25.00,0,a3
286.000,47,0,0,1,39.03,22.00,25.00,0,a3
287.000,31,37,0,38,36.64,22.00,25.00,0,a3
287.000,43,1,0,2,41.74,25.00,28.00,1,a3
288.000,10,1,0,2,40.66,22.00,25.00,0,a3
288.000,22,1,0,2,44.25,22.00,25.00,0,a3
288.000,43,36,0,37,39.89,22.00,25.00,1,a3
288.000,47,0,0,1,37.12,22.00,25.00,0,a3
289.000,10,1,0,2,44.77,22.00,25.00,1,a3
292.000,43,36,0,37,49.47,22.00,25.00,1,a3
292.000,47,0,0,1,40.72,22.00,25.00,1,a3
293.000,10,1,0,2,43.86,22.00,25.00,0,a3
294.000,10,1,0,2,47.57,22.00,25.00,0,a3
294.000,25,37,0,38,37.25,22.00,25.00,0,a3
294.000,40,36,0,37,42.31,25.00,28.00,1,a3
294.000,47,37,0,38,36.60,22.00,25.00,1,a3
295.000,10,1,0,2,51.18,22.00,25.00,0,a3
295.000,31,37,0,38,37.60,22.00,25.00,0,a3
295.000,42,36,0,37,39.06,18.00,21.00,0,a3
295.000,47,0,0,1,45.65,22.00,25.00,1,a3
296.000,10,1,0,2,46.97,22.00,25.00,0,a3
296.000,47,37,0,38,42.04,22.00,25.00,0,a3
297.000,10,37,0,38,33.72,22.00,25.00,0,a3
297.000,22,1,0,2,47.33,22.00,25.00,1,a3
297.000,43,36,0,37,43.77,25.00,28.00,0,a3
298.000,21,1,0,2,40.35,22.00,25.00,0,a3
298.000,47,37,0,38,41.31,22.00,25.00,0,a3
299.000,47,37,0,38,45.48,22.00,25.00,0,a3
300.000,40,1,0,2,51.93,25.00,28.00,1,a3
301.000,40,36,0,37,51.60,25.00,28.00,1,a3
301.000,47,37,0,38,41.07,22.00,25.00,1,a3
302.000,32,36,0,37,35.90,22.00,25.00,0,a3
302.000,47,37,0,38,33.10,22.00,25.00,1,a3
303.000,43,36,0,37,47.42,25.00,28.00,1,a3
303.000,47,37,0,38,36.28,22.00,25.00,1,a3
304.000,10,37,0,38,44.09,22.00,25.00,0,a3
305.000,10,37,0,38,39.04,22.00,25.00,0,a3
305.000,25,37,0,38,37.23,22.00,25.00,0,a3
305.000,32,36,0,37,32.86,22.00,25.00,0,a3
305.000,47,0,0,1,42.14,22.00,25.00,1,a3
306.000,25,37,0,38,36.53,22.00,25.00,0,a3
306.000,32,36,0,37,37.99,22.00,25.00,0,a3
306.000,43,1,0,2,46.25,25.00,28.00,1,a3
306.000,47,0,0,1,41.87,22.00,25.00,0,a3
307.000,47,0,0,1,42.86,22.00,25.00,1,a3
308.000,10,37,0,38,34.69,22.00,25.00,0,a3
308.000,22,1,0,2,41.25,22.00,25.00,1,a3
308.000,32,36,0,37,35.29,22.00,25.00,0,a3
308.000,47,37,0,38,32.19,22.00,25.00,0,a3
309.000,10,37,0,38,35.88,22.00,25.00,1,a3
309.000,43,1,0,2,46.22,25.00,28.00,1,a3
312.000,10,37,0,38,36.87,22.00,25.00,0,a3
312.000,47,37,0,38,43.51,22.00,25.00,1,a3
313.000,10,37,0,38,35.23,22.00,25.00,0,a3
313.000,32,36,0,37,42.65,22.00,25.00,0,a3
313.000,40,1,0,2,51.95,25.00,28.00,1,a3
313.000,47,37,0,38,41.33,22.00,25.00,1,a3
314.000,10,37,0,38,35.11,22.00,25.00,0,a3
314.000,22,1,0,2,44.82,25.00,28.00,1,a3
314.000,32,36,0,37,36.82,22.00,25.00,0,a3
314.000,40,36,0,37,51.41,25.00,28.00,1,a3
314.000,47,0,0,1,45.60,22.00,25.00,1,a3
315.000,10,37,0,38,32.31,22.00,25.00,0,a3
315.000,32,36,0,37,34.10,22.00,25.00,0,a3
316.000,43,36,0,37,49.18,25.00,28.00,1,a3
316.000,47,37,0,38,45.51,22.00,25.00,0,a3
317.000,10,37,0,38,32.42,22.00,25.00,0,a3
318.000,32,36,0,37,39.25,22.00,25.00,1,a3
319.000,47,37,0,38,41.99,22.00,25.00,0,a3
320.000,32,36,0,37,40.02,22.00,25.00,0,a3
320.000,47,0,0,1,41.84,22.00,25.00,0,a3
322.000,22,36,0,37,55.10,25.00,28.00,1,a3
322.000,47,0,0,1,50.20,22.00,25.00,0,a3
323.000,32,36,0,37,35.17,22.00,25.00,0,a3
323.000,42,36,0,37,33.31,22.00,25.00,0,a3
324.000,47,0,0,1,44.93,22.00,25.00,0,a3
325.000,32,1,0,2,38.54,22.00,25.00,0,a3
325.000,42,36,0,37,38.96,22.00,25.00,0,a3
326.000,32,1,0,2,43.47,22.00,25.00,0,a3
326.000,42,36,0,37,38.89,22.00,25.00,0,a3
326.000,43,1,0,2,45.31,25.00,28.00,1,a3
327.000,47,0,0,1,44.46,25.00,28.00,1,a3
328.000,32,1,0,2,41.33,22.00,25.00,0,a3
328.000,42,1,0,2,37.62,22.00,25.00,0,a3
329.000,39,1,0,2,40.02,22.00,25.00,1,a3
329.000,42,1,0,2,43.75,22.00,25.00,0,a3
329.000,47,0,0,1,41.97,25.00,28.00,1,a3
330.000,32,36,0,37,39.46,22.00,25.00,0,a3
330.000,42,1,0,2,43.51,22.00,25.00,1,a3
330.000,47,0,0,1,41.30,25.00,28.00,0,a3
331.000,47,0,0,1,47.21,25.00,28.00,1,a3
332.000,43,36,0,37,53.04,25.00,28.00,1,a3
334.000,42,36,0,37,43.08,22.00,25.00,0,a3
335.000,32,36,0,37,46.64,22.00,25.00,0,a3
335.000,42,36,0,37,32.57,22.00,25.00,0,a3
337.000,42,36,0,37,36.73,22.00,25.00,0,a3
337.000,47,37,0,38,39.92,22.00,25.00,1,a3
338.000,32,36,0,37,38.02,22.00,25.00,0,a3
339.000,32,1,0,2,50.84,22.00,25.00,0,a3
339.000,48,0,0,1,35.04,22.00,25.00,0,a3
340.000,32,1,0,2,53.16,22.00,25.00,0,a3
340.000,43,1,0,2,53.49,25.00,28.00,1,a3
341.000,32,1,0,2,43.50,22.00,25.00,1,a3
341.000,48,37,0,38,35.21,22.00,25.00,0,a3
342.000,48,0,0,1,35.24,22.00,25.00,0,a3
343.000,32,1,0,2,42.44,22.00,25.00,0,a3
343.000,48,0,0,1,28.13,22.00,25.00,0,a3
344.000,32,36,0,37,40.65,22.00,25.00,0,a3
344.000,39,1,0,2,52.22,25.00,28.00,1,a3
346.000,43,36,0,37,57.21,25.00,28.00,0,a3
347.000,32,1,0,2,44.81,22.00,25.00,0,a3
347.000,39,1,0,2,49.95,25.00,28.00,1,a3
347.000,48,0,0,1,34.04,22.00,25.00,0,a3
348.000,32,1,0,2,45.08,22.00,25.00,1,a3
348.000,43,36,0,37,54.07,25.00,28.00,1,a3
349.000,32,36,0,37,44.33,22.00,25.00,1,a3
349.000,47,37,0,38,43.42,22.00,25.00,0,a3
350.000,32,36,0,37,41.11,22.00,25.00,0,a3
350.000,48,0,0,1,33.99,22.00,25.00,0,a3
351.000,39,36,0,37,52.81,25.00,28.00,1,a3
351.000,48,0,0,1,42.04,22.00,25.00,1,a3
352.000,48,37,0,38,36.07,22.00,25.00,0,a3
353.000,21,1,0,2,49.94,25.00,28.00,1,a3
353.000,32,36,0,37,47.67,22.00,25.00,1,a3
353.000,48,0,0,1,38.18,22.00,25.00,0,a3
355.000,32,36,0,37,50.59,22.00,25.00,0,a3
356.000,32,36,0,37,43.12,25.00,28.00,1,a3
357.000,32,36,0,37,40.68,25.00,28.00,1,a3
357.000,42,36,0,37,36.93,22.00,25.00,0,a3
358.000,48,0,0,1,35.42,22.00,25.00,0,a3
360.000,48,0,0,1,32.02,22.00,25.00,0,a3
362.000,41,0,0,1,43.14,22.00,25.00,1,a3
363.000,48,0,0,1,33.46,22.00,25.00,0,a3
364.000,15,0,0,1,40.54,22.00,25.00,0,a3
364.000,48,0,0,1,39.17,22.00,25.00,0,a3
365.000,38,0,0,1,36.30,22.00,25.00,0,a3
365.000,48,0,0,1,40.52,22.00,25.00,0,a3
366.000,32,1,0,2,41.16,22.00,25.00,1,a3
366.000,38,37,0,38,32.54,22.00,25.00,0,a3
366.000,48,0,0,1,40.68,22.00,25.00,0,a3
367.000,32,36,0,37,45.74,25.00,28.00,1,a3
368.000,32,36,0,37,50.57,25.00,28.00,1,a3
368.000,38,37,0,38,39.56,22.00,25.00,0,a3
369.000,48,0,0,1,41.07,22.00,25.00,1,a3
370.000,7,0,0,1,45.64,22.00,25.00,0,a3
370.000,38,37,0,38,32.04,22.00,25.00,0,a3
370.000,48,37,0,38,42.11,22.00,25.00,1,a3
371.000,21,1,0,2,48.47,25.00,28.00,1,a3
371.000,38,37,0,38,31.58,22.00,25.00,0,a3
371.000,48,0,0,1,39.06,22.00,25.00,0,a3
373.000,38,37,0,38,37.28,22.00,25.00,0,a3
373.000,39,1,0,2,53.52,25.00,28.00,1,a3
373.000,48,0,0,1,37.16,22.00,25.00,0,a3
374.000,38,37,0,38,40.58,22.00,25.00,0,a3
375.000,38,37,0,38,36.94,22.00,25.00,0,a3
375.000,48,0,0,1,39.49,22.00,25.00,0,a3
377.000,21,36,0,37,51.24,25.00,28.00,1,a3
377.000,48,0,0,1,37.61,22.00,25.00,0,a3
378.000,38,37,0,38,33.89,22.00,25.00,0,a3
378.000,48,0,0,1,39.52,22.00,25.00,0,a3
379.000,1,1,0,2,41.01,22.00,25.00,1,a3
379.000,34,0,0,1,36.73,22.00,25.00,0,a3
379.000,48,0,0,1,44.52,22.00,25.00,1,a3
380.000,1,36,0,37,61.83,25.00,28.00,1,a3
380.000,39,36,0,37,48.55,25.00,28.00,1,a3
381.000,21,1,0,2,50.03,25.00,28.00,1,a3
381.000,39,1,0,2,52.72,25.00,28.00,1,a3
381.000,48,37,0,38,37.04,22.00,25.00,0,a3
382.000,26,36,0,37,30.95,22.00,25.00,0,a3
383.000,26,36,0,37,33.95,22.00,25.00,0,a3
384.000,28,1,0,2,41.88,25.00,28.00,1,a3
384.000,38,37,0,38,35.10,22.00,25.00,0,a3
384.000,39,36,0,37,48.22,25.00,28.00,1,a3
384.000,48,37,0,38,35.93,22.00,25.00,0,a3
385.000,21,36,0,37,54.93,25.00,28.00,1,a3
385.000,28,36,0,37,57.77,25.00,28.00,1,a3
385.000,48,37,0,38,37.39,22.00,25.00,1,a3
386.000,38,37,0,38,33.34,22.00,25.00,0,a3
387.000,26,36,0,37,37.46,22.00,25.00,0,a3
388.000,48,37,0,38,35.47,22.00,25.00,0,a3
390.000,21,1,0,2,61.81,25.00,28.00,1,a3
390.000,39,1,0,2,58.63,25.00,28.00,1,a3
390.000,48,37,0,38,41.79,22.00,25.00,0,a3
392.000,35,36,0,37,66.50,28.00,31.00,1,a3
392.000,48,37,0,38,35.40,22.00,25.00,0,a3
393.000,48,37,0,38,33.34,22.00,25.00,0,a3
395.000,26,36,0,37,38.39,22.00,25.00,0,a3
395.000,35,1,0,2,76.52,28.00,31.00,1,a3
395.000,48,37,0,38,40.00,22.00,25.00,0,a3
397.000,35,36,0,37,67.64,28.00,31.00,1,a3
398.000,1,1,0,2,45.31,22.00,25.00,1,a3
399.000,1,36,0,37,57.39,25.00,28.00,1,a3
399.000,35,1,0,2,76.20,28.00,31.00,1,a3
399.000,48,37,0,38,35.96,22.00,25.00,0,a3
401.000,1,1,0,2,46.15,22.00,25.00,1,a3
401.000,34,0,0,1,36.56,22.00,25.00,1,a3
403.000,15,0,0,1,41.06,22.00,25.00,0,a3
403.000,34,0,0,1,39.79,22.00,25.00,0,a3
403.000,48,37,0,38,33.60,22.00,25.00,0,a3
404.000,1,36,0,37,48.93,25.00,28.00,1,a3
404.000,48,0,0,1,39.48,22.00,25.00,0,a3
405.000,48,37,0,38,39.40,22.00,25.00,0,a3
406.000,34,0,0,1,38.25,22.00,25.00,1,a3
407.000,7,0,0,1,46.29,25.00,28.00,0,a3
407.000,17,36,0,37,44.20,25.00,28.00,1,a3
407.000,35,36,0,37,69.41,28.00,31.00,1,a3
410.000,7,0,0,1,42.73,25.00,28.00,1,a3
410.000,35,1,0,2,67.03,28.00,31.00,1,a3
411.000,35,36,0,37,72.44,28.00,31.00,1,a3
412.000,17,1,0,2,62.14,25.00,28.00,1,a3
412.000,35,1,0,2,66.77,28.00,31.00,1,a3
412.000,47,37,0,38,42.21,22.00,25.00,0,a3
413.000,7,37,0,38,49.78,25.00,28.00,1,a3
413.000,48,37,0,38,39.13,22.00,25.00,0,a3
414.000,1,1,0,2,44.75,25.00,28.00,1,a3
414.000,35,36,0,37,74.72,28.00,31.00,1,a3
415.000,7,37,0,38,49.40,25.00,28.00,1,a3
415.000,27,0,0,1,67.90,28.00,31.00,1,a3
416.000,35,1,0,2,73.08,28.00,31.00,1,a3
418.000,1,1,0,2,41.33,25.00,28.00,1,a3
418.000,28,1,0,2,56.52,25.00,28.00,1,a3
418.000,35,36,0,37,72.34,28.00,31.00,1,a3
419.000,17,36,0,37,54.37,25.00,28.00,1,a3
419.000,34,0,0,1,42.88,22.00,25.00,0,a3
420.000,1,36,0,37,49.11,25.00,28.00,1,a3
420.000,34,0,0,1,41.57,22.00,25.00,0,a3
421.000,28,36,0,37,55.15,25.00,28.00,1,a3
421.000,34,0,0,1,41.79,22.00,25.00,1,a3
422.000,28,1,0,2,56.39,25.00,28.00,1,a3
422.000,34,37,0,38,42.49,22.00,25.00,0,a3
422.000,47,37,0,38,46.48,22.00,25.00,0,a3
423.000,7,0,0,1,46.66,25.00,28.00,1,a3
423.000,34,37,0,38,38.65,22.00,25.00,1,a3
424.000,7,37,0,38,42.89,25.00,28.00,1,a3
424.000,17,36,0,37,56.88,25.00,28.00,1,a3
424.000,34,37,0,38,42.84,22.00,25.00,1,a3
425.000,29,0,0,1,28.92,22.00,25.00,0,a3
425.000,34,0,0,1,42.23,22.00,25.00,0,a3
426.000,7,37,0,38,45.98,25.00,28.00,1,a3
426.000,17,1,0,2,54.22,25.00,28.00,1,a3
427.000,1,1,0,2,53.74,25.00,28.00,1,a3
427.000,34,0,0,1,39.43,22.00,25.00,0,a3
428.000,17,36,0,37,47.76,25.00,28.00,1,a3
428.000,34,0,0,1,39.32,22.00,25.00,1,a3
429.000,7,0,0,1,55.14,25.00,28.00,1,a3
429.000,16,36,0,37,31.22,22.00,25.00,0,a3
430.000,15,0,0,1,43.58,22.00,25.00,0,a3
430.000,16,36,0,37,34.26,22.00,25.00,0,a3
430.000,17,1,0,2,50.06,25.00,28.00,1,a3
430.000,34,37,0,38,41.91,22.00,25.00,1,a3
432.000,1,1,0,2,52.26,25.00,28.00,1,a3
432.000,16,1,0,2,36.89,22.00,25.00,0,a3
433.000,34,37,0,38,41.14,22.00,25.00,0,a3
434.000,1,36,0,37,45.99,25.00,28.00,1,a3
435.000,34,37,0,38,46.58,22.00,25.00,1,a3
436.000,15,0,0,1,40.52,22.00,25.00,0,a3
436.000,16,1,0,2,38.55,22.00,25.00,0,a3
437.000,41,0,0,1,49.17,25.00,28.00,1,a3
438.000,15,0,0,1,39.42,22.00,25.00,0,a3
438.000,34,37,0,38,38.40,22.00,25.00,0,a3
438.000,41,37,0,38,49.21,25.00,28.00,1,a3
440.000,7,37,0,38,41.37,22.00,25.00,0,a3
440.000,34,37,0,38,39.00,22.00,25.00,0,a3
440.000,41,0,0,1,45.49,25.00,28.00,1,a3
441.000,16,36,0,37,36.30,22.00,25.00,0,a3
441.000,34,37,0,38,46.88,22.00,25.00,0,a3
442.000,16,36,0,37,33.09,22.00,25.00,0,a3
442.000,34,37,0,38,39.02,22.00,25.00,1,a3
442.000,41,37,0,38,43.99,25.00,28.00,1,a3
443.000,34,37,0,38,44.61,22.00,25.00,1,a3
445.000,16,1,0,2,37.38,22.00,25.00,0,a3
445.000,34,37,0,38,38.22,22.00,25.00,0,a3
446.000,1,36,0,37,45.11,22.00,25.00,0,a3
447.000,15,0,0,1,40.18,22.00,25.00,0,a3
447.000,16,1,0,2,35.16,22.00,25.00,0,a3
448.000,15,0,0,1,44.74,22.00,25.00,1,a3
448.000,16,1,0,2,39.23,22.00,25.00,0,a3
448.000,34,37,0,38,42.31,22.00,25.00,0,a3
449.000,15,0,0,1,45.05,22.00,25.00,0,a3
450.000,2,1,0,2,36.79,22.00,25.00,0,a3
450.000,16,36,0,37,44.57,22.00,25.00,0,a3
450.000,34,37,0,38,41.39,22.00,25.00,0,a3
452.000,34,37,0,38,41.79,22.00,25.00,0,a3
453.000,34,37,0,38,39.48,22.00,25.00,0,a3
454.000,16,36,0,37,41.96,22.00,25.00,1,a3
454.000,17,36,0,37,55.08,25.00,28.00,1,a3
454.000,34,37,0,38,46.91,22.00,25.00,0,a3
455.000,34,0,0,1,46.97,22.00,25.00,1,a3
455.000,35,1,0,2,57.31,25.00,28.00,1,a3
456.000,35,36,0,37,80.48,28.00,31.00,1,a3
457.000,34,0,0,1,48.43,22.00,25.00,0,a3
457.000,41,37,0,38,45.65,25.00,28.00,1,a3
458.000,34,0,0,1,40.22,22.00,25.00,1,a3
458.000,41,0,0,1,43.36,25.00,28.00,0,a3
458.000,47,37,0,38,43.05,22.00,25.00,0,a3
459.000,0,47,0,48,35.15,18.00,21.00,0,a3
459.000,34,0,0,1,46.22,22.00,25.00,0,a3
459.000,41,0,0,1,45.81,25.00,28.00,1,a3
460.000,28,36,0,37,46.32,22.00,25.00,1,a3
460.000,34,0,0,1,45.32,22.00,25.00,1,a3
461.000,28,1,0,2,63.60,25.00,28.00,1,a3
461.000,34,0,0,1,48.83,22.00,25.00,0,a3
462.000,34,0,0,1,44.49,22.00,25.00,0,a3
463.000,34,0,0,1,42.61,22.00,25.00,0,a3
465.000,15,0,0,1,42.00,22.00,25.00,0,a3
466.000,34,0,0,1,46.96,22.00,25.00,1,a3
466.000,47,37,0,38,44.22,22.00,25.00,0,a3
467.000,15,0,0,1,42.35,22.00,25.00,0,a3
467.000,41,37,0,38,47.83,22.00,25.00,0,a3
470.000,15,0,0,1,45.16,22.00,25.00,1,a3
471.000,15,37,0,38,46.00,22.00,25.00,0,a3
471.000,34,37,0,38,39.85,22.00,25.00,0,a3
473.000,15,37,0,38,45.03,22.00,25.00,0,a3
474.000,34,37,0,38,38.94,22.00,25.00,0,a3
475.000,15,37,0,38,44.22,22.00,25.00,0,a3
476.000,15,37,0,38,46.41,22.00,25.00,0,a3
477.000,41,37,0,38,42.36,22.00,25.00,0,a3
478.000,15,0,0,1,42.50,22.00,25.00,0,a3
479.000,15,0,0,1,45.07,22.00,25.00,0,a3
480.000,15,0,0,1,38.44,22.00,25.00,0,a3
481.000,15,37,0,38,40.35,22.00,25.00,1,a3
482.000,15,37,0,38,41.54,22.00,25.00,0,a3
483.000,15,37,0,38,40.88,22.00,25.00,0,a3
484.000,15,37,0,38,42.89,22.00,25.00,0,a3
484.000,44,36,0,37,50.70,25.00,28.00,1,a3
485.000,15,37,0,38,36.55,22.00,25.00,0,a3
485.000,41,37,0,38,41.39,22.00,25.00,0,a3
486.000,15,37,0,38,42.50,22.00,25.00,0,a3
487.000,41,37,0,38,40.36,22.00,25.00,1,a3
488.000,15,0,0,1,43.75,22.00,25.00,0,a3
489.000,15,0,0,1,40.56,22.00,25.00,0,a3
490.000,15,0,0,1,38.86,22.00,25.00,0,a3
491.000,15,0,0,1,38.72,22.00,25.00,0,a3
491.000,33,36,0,37,34.25,22.00,25.00,0,a3
492.000,1,36,0,37,35.64,22.00,25.00,0,a3
492.000,15,0,0,1,42.92,22.00,25.00,0,a3
493.000,15,0,0,1,39.80,22.00,25.00,0,a3
493.000,44,1,0,2,56.29,25.00,28.00,1,a3
494.000,15,37,0,38,44.51,22.00,25.00,0,a3
494.000,31,36,0,37,32.72,22.00,25.00,0,a3
494.000,33,36,0,37,35.88,22.00,25.00,0,a3
495.000,33,36,0,37,35.56,22.00,25.00,0,a3
496.000,31,36,0,37,35.47,22.00,25.00,0,a3
497.000,15,0,0,1,39.90,22.00,25.00,1,a3
497.000,36,12,0,13,28.99,18.00,21.00,0,a3
498.000,15,37,0,38,35.56,22.00,25.00,0,a3
499.000,33,36,0,37,33.94,22.00,25.00,1,a3
499.000,44,36,0,37,51.75,25.00,28.00,1,a3
500.000,2,12,0,13,37.06,18.00,21.00,0,a3
500.000,31,0,0,1,32.89,22.00,25.00,0,a3
500.000,33,0,0,1,42.82,22.00,25.00,0,a3
501.000,15,37,0,38,35.74,22.00,25.00,0,a3
501.000,31,0,0,1,32.54,22.00,25.00,0,a3
501.000,41,37,0,38,38.80,22.00,25.00,0,a3
502.000,15,37,0,38,42.42,22.00,25.00,0,a3
502.000,44,36,0,37,54.53,25.00,28.00,1,a3
503.000,31,0,0,1,33.51,22.00,25.00,0,a3
504.000,31,0,0,1,36.60,22.00,25.00,0,a3
504.000,47,37,0,38,33.17,22.00,25.00,0,a3
505.000,15,37,0,38,42.86,22.00,25.00,0,a3
506.000,8,36,0,37,51.66,25.00,28.00,1,a3
506.000,15,37,0,38,42.03,22.00,25.00,0,a3
506.000,31,36,0,37,35.18,22.00,25.00,0,a3
506.000,44,1,0,2,50.95,25.00,28.00,1,a3
506.000,47,37,0,38,35.42,22.00,25.00,0,a3
507.000,31,36,0,37,39.70,22.00,25.00,0,a3
508.000,8,1,0,2,57.46,25.00,28.00,1,a3
508.000,15,37,0,38,37.55,22.00,25.00,1,a3
508.000,31,0,0,1,36.60,22.00,25.00,0,a3
509.000,33,36,0,37,37.40,22.00,25.00,0,a3
510.000,15,0,0,1,39.10,22.00,25.00,0,a3
510.000,33,36,0,37,38.21,22.00,25.00,0,a3
510.000,41,37,0,38,42.04,22.00,25.00,0,a3
511.000,15,0,0,1,41.75,22.00,25.00,0,a3
513.000,15,0,0,1,44.60,22.00,25.00,0,a3
513.000,33,36,0,37,40.86,22.00,25.00,1,a3
514.000,31,0,0,1,33.31,22.00,25.00,0,a3
514.000,41,37,0,38,36.13,22.00,25.00,0,a3
514.000,44,1,0,2,55.60,25.00,28.00,1,a3
515.000,15,0,0,1,40.00,22.00,25.00,1,a3
515.000,31,0,0,1,33.31,22.00,25.00,0,a3
515.000,44,1,0,2,57.12,25.00,28.00,1,a3
516.000,31,0,0,1,36.18,22.00,25.00,0,a3
516.000,44,36,0,37,51.47,25.00,28.00,1,a3
