time_s,ue_id,sat_id,beam_id,cell_id,tte_predicted_s,current_gain_dB,peak_gain_dB,admitted,trigger_type
0.000,8,37,0,38,47.53,25.00,28.00,1,time
0.000,33,37,0,38,41.62,22.00,25.00,0,time
1.000,0,2,0,3,41.30,22.00,25.00,0,time
1.000,2,2,0,3,42.33,22.00,25.00,0,time
1.000,8,2,0,3,41.32,25.00,28.00,1,time
2.000,0,2,0,3,36.73,22.00,25.00,0,time
2.000,2,2,0,3,39.84,22.00,25.00,1,time
2.000,31,37,0,38,44.69,22.00,25.00,0,time
2.000,41,1,0,2,42.27,22.00,25.00,0,time
3.000,0,2,0,3,39.52,22.00,25.00,0,time
3.000,2,2,0,3,47.22,22.00,25.00,1,time
3.000,33,1,0,2,48.12,25.00,28.00,1,time
3.000,41,1,0,2,39.90,22.00,25.00,1,time
4.000,2,2,0,3,40.90,22.00,25.00,0,time
4.000,33,1,0,2,57.28,25.00,28.00,1,time
4.000,34,1,0,2,44.50,22.00,25.00,0,time
4.000,36,2,0,3,42.30,22.00,25.00,0,time
5.000,0,2,0,3,35.85,22.00,25.00,1,time
5.000,2,2,0,3,35.74,22.00,25.00,0,time
5.000,8,2,0,3,44.96,25.00,28.00,1,time
5.000,31,37,0,38,45.34,25.00,28.00,1,time
5.000,34,1,0,2,40.31,22.00,25.00,0,time
5.000,36,2,0,3,39.04,22.00,25.00,0,time
5.000,41,1,0,2,37.56,22.00,25.00,0,time
6.000,0,2,0,3,41.63,22.00,25.00,0,time
6.000,2,2,0,3,43.16,22.00,25.00,0,time
6.000,41,1,0,2,35.31,22.00,25.00,0,time
7.000,0,2,0,3,36.81,22.00,25.00,0,time
7.000,2,2,0,3,35.93,22.00,25.00,0,time
7.000,10,1,0,2,36.59,22.00,25.00,0,time
7.000,11,37,0,38,50.92,25.00,28.00,1,time
7.000,36,2,0,3,39.04,22.00,25.00,1,time
7.000,41,1,0,2,40.38,22.00,25.00,0,time
8.000,8,2,0,3,43.63,25.00,28.00,1,time
8.000,10,37,0,38,61.10,25.00,28.00,1,time
8.000,11,37,0,38,48.80,25.00,28.00,1,time
8.000,34,1,0,2,36.95,22.00,25.00,1,time
8.000,36,2,0,3,38.78,22.00,25.00,1,time
8.000,41,1,0,2,36.23,22.00,25.00,0,time
9.000,2,2,0,3,42.02,22.00,25.00,1,time
9.000,8,2,0,3,42.94,22.00,25.00,0,time
9.000,10,37,0,38,63.31,25.00,28.00,1,time
9.000,11,37,0,38,51.22,25.00,28.00,1,time
9.000,34,1,0,2,38.52,22.00,25.00,1,time
9.000,36,2,0,3,39.48,22.00,25.00,0,time
10.000,2,2,0,3,44.94,22.00,25.00,0,time
10.000,8,2,0,3,44.26,22.00,25.00,1,time
10.000,11,37,0,38,49.46,25.00,28.00,1,time
10.000,34,1,0,2,39.73,22.00,25.00,0,time
10.000,36,2,0,3,41.89,22.00,25.00,0,time
10.000,41,1,0,2,39.67,22.00,25.00,1,time
11.000,0,2,0,3,42.73,22.00,25.00,0,time
11.000,2,2,0,3,44.76,22.00,25.00,0,time
11.000,8,2,0,3,36.05,22.00,25.00,0,time
11.000,10,37,0,38,62.16,25.00,28.00,1,time
11.000,11,37,0,38,45.18,25.00,28.00,1,time
11.000,31,37,0,38,48.63,25.00,28.00,1,time
12.000,2,2,0,3,46.60,22.00,25.00,0,time
12.000,10,37,0,38,63.79,25.00,28.00,1,time
12.000,11,37,0,38,49.55,25.00,28.00,1,time
12.000,34,1,0,2,38.06,22.00,25.00,0,time
13.000,0,2,0,3,36.02,22.00,25.00,0,time
13.000,8,2,0,3,44.49,22.00,25.00,0,time
13.000,10,37,0,38,55.93,25.00,28.00,1,time
13.000,11,37,0,38,54.08,25.00,28.00,1,time
13.000,33,1,0,2,51.70,25.00,28.00,1,time
13.000,34,1,0,2,44.15,22.00,25.00,0,time
13.000,41,1,0,2,40.96,22.00,25.00,0,time
14.000,2,2,0,3,40.13,22.00,25.00,1,time
14.000,8,2,0,3,46.32,22.00,25.00,0,time
14.000,10,37,0,38,62.34,25.00,28.00,1,time
14.000,11,37,0,38,49.67,25.00,28.00,1,time
14.000,31,37,0,38,38.36,25.00,28.00,1,time
14.000,34,1,0,2,38.29,22.00,25.00,0,time
14.000,36,2,0,3,43.85,22.00,25.00,0,time
14.000,41,1,0,2,33.08,22.00,25.00,0,time
14.000,44,2,0,3,39.46,22.00,25.00,0,time
15.000,0,2,0,3,32.00,22.00,25.00,0,time
15.000,2,2,0,3,41.12,22.00,25.00,0,time
15.000,10,37,0,38,68.23,25.00,28.00,1,time
15.000,11,37,0,38,51.82,25.00,28.00,1,time
15.000,34,1,0,2,43.11,22.00,25.00,1,time
15.000,36,2,0,3,38.04,22.00,25.00,0,time
15.000,41,1,0,2,37.66,22.00,25.00,0,time
15.000,44,37,0,38,48.76,25.00,28.00,1,time
16.000,2,2,0,3,39.69,22.00,25.00,0,time
16.000,8,2,0,3,44.47,22.00,25.00,1,time
16.000,10,37,0,38,69.10,25.00,28.00,1,time
16.000,11,37,0,38,51.77,25.00,28.00,1,time
16.000,34,1,0,2,39.19,22.00,25.00,0,time
16.000,36,2,0,3,42.21,22.00,25.00,0,time
16.000,41,1,0,2,38.46,22.00,25.00,0,time
16.000,44,37,0,38,45.25,25.00,28.00,1,time
16.000,48,1,0,2,49.23,25.00,28.00,1,time
17.000,0,2,0,3,41.45,22.00,25.00,1,time
17.000,2,2,0,3,41.98,22.00,25.00,0,time
17.000,10,37,0,38,70.68,25.00,28.00,1,time
17.000,11,37,0,38,45.41,25.00,28.00,0,time
17.000,34,1,0,2,37.84,22.00,25.00,1,time
17.000,36,2,0,3,41.49,22.00,25.00,1,time
17.000,41,1,0,2,36.64,22.00,25.00,0,time
17.000,44,37,0,38,48.71,25.00,28.00,1,time
17.000,47,1,0,2,45.06,25.00,28.00,1,time
17.000,48,1,0,2,49.33,25.00,28.00,1,time
18.000,8,2,0,3,43.63,22.00,25.00,1,time
18.000,10,37,0,38,62.20,25.00,28.00,1,time
18.000,11,37,0,38,53.23,25.00,28.00,1,time
18.000,34,1,0,2,41.88,22.00,25.00,0,time
18.000,36,2,0,3,40.29,22.00,25.00,0,time
18.000,41,1,0,2,38.62,22.00,25.00,0,time
18.000,44,37,0,38,48.12,25.00,28.00,1,time
18.000,47,1,0,2,38.85,25.00,28.00,1,time
18.000,48,1,0,2,50.69,25.00,28.00,1,time
19.000,2,2,0,3,52.66,22.00,25.00,0,time
19.000,8,2,0,3,43.26,22.00,25.00,0,time
19.000,10,37,0,38,62.61,25.00,28.00,1,time
19.000,11,37,0,38,46.64,25.00,28.00,1,time
19.000,33,1,0,2,51.31,25.00,28.00,1,time
19.000,34,1,0,2,37.94,22.00,25.00,0,time
19.000,44,37,0,38,47.16,25.00,28.00,1,time
19.000,47,1,0,2,44.59,25.00,28.00,1,time
19.000,48,1,0,2,39.79,25.00,28.00,1,time
20.000,0,2,0,3,38.60,22.00,25.00,0,time
20.000,2,2,0,3,46.88,22.00,25.00,0,time
20.000,10,37,0,38,65.63,25.00,28.00,1,time
20.000,11,37,0,38,48.07,25.00,28.00,1,time
20.000,34,1,0,2,37.32,22.00,25.00,1,time
20.000,36,2,0,3,45.87,22.00,25.00,0,time
20.000,44,37,0,38,47.62,25.00,28.00,1,time
20.000,47,1,0,2,47.22,25.00,28.00,1,time
20.000,48,1,0,2,45.10,25.00,28.00,1,time
21.000,0,2,0,3,44.85,22.00,25.00,0,time
21.000,2,2,0,3,43.92,22.00,25.00,1,time
21.000,8,2,0,3,40.34,22.00,25.00,1,time
21.000,10,37,0,38,66.46,25.00,28.00,1,time
21.000,11,37,0,38,49.86,25.00,28.00,1,time
21.000,34,1,0,2,42.87,22.00,25.00,0,time
21.000,36,2,0,3,47.14,22.00,25.00,0,time
21.000,41,1,0,2,41.38,22.00,25.00,1,time
21.000,44,37,0,38,42.70,25.00,28.00,1,time
21.000,47,1,0,2,42.70,22.00,25.00,1,time
21.000,48,1,0,2,50.72,25.00,28.00,1,time
22.000,0,2,0,3,38.01,22.00,25.00,1,time
22.000,2,2,0,3,37.12,22.00,25.00,0,time
22.000,8,2,0,3,43.25,22.00,25.00,1,time
22.000,10,37,0,38,63.72,25.00,28.00,1,time
22.000,11,37,0,38,48.30,25.00,28.00,1,time
22.000,27,1,0,2,62.60,25.00,28.00,1,time
22.000,34,1,0,2,38.82,22.00,25.00,0,time
22.000,36,2,0,3,44.81,22.00,25.00,0,time
22.000,44,37,0,38,45.54,25.00,28.00,1,time
22.000,47,1,0,2,47.85,22.00,25.00,0,time
22.000,48,1,0,2,46.95,25.00,28.00,1,time
23.000,2,2,0,3,40.96,22.00,25.00,0,time
23.000,8,2,0,3,39.86,22.00,25.00,0,time
23.000,10,37,0,38,66.91,25.00,28.00,1,time
23.000,11,37,0,38,49.76,25.00,28.00,1,time
23.000,17,37,0,38,63.24,25.00,28.00,1,time
23.000,27,1,0,2,58.79,25.00,28.00,1,time
23.000,33,1,0,2,54.50,25.00,28.00,1,time
23.000,34,1,0,2,40.53,22.00,25.00,0,time
23.000,44,37,0,38,44.55,25.00,28.00,1,time
23.000,47,1,0,2,41.28,22.00,25.00,1,time
23.000,48,1,0,2,41.29,25.00,28.00,0,time
24.000,0,2,0,3,35.80,22.00,25.00,0,time
24.000,8,2,0,3,40.26,22.00,25.00,0,time
24.000,10,37,0,38,68.64,28.00,31.00,1,time
24.000,11,37,0,38,50.24,25.00,28.00,1,time
24.000,17,37,0,38,63.31,25.00,28.00,1,time
24.000,27,1,0,2,58.43,25.00,28.00,1,time
24.000,33,1,0,2,55.61,25.00,28.00,1,time
24.000,34,1,0,2,43.35,22.00,25.00,0,time
24.000,36,2,0,3,46.03,22.00,25.00,0,time
24.000,44,37,0,38,46.24,25.00,28.00,1,time
24.000,47,1,0,2,42.70,22.00,25.00,0,time
24.000,48,1,0,2,50.70,25.00,28.00,1,time
25.000,2,2,0,3,40.46,22.00,25.00,0,time
25.000,10,37,0,38,66.72,28.00,31.00,1,time
25.000,11,37,0,38,51.40,25.00,28.00,1,time
25.000,17,37,0,38,62.72,25.00,28.00,1,time
25.000,27,1,0,2,60.95,25.00,28.00,1,time
25.000,34,1,0,2,40.96,22.00,25.00,0,time
25.000,36,2,0,3,49.35,22.00,25.00,0,time
25.000,44,37,0,38,48.64,25.00,28.00,1,time
25.000,47,1,0,2,42.40,22.00,25.00,0,time
25.000,48,1,0,2,48.95,25.00,28.00,1,time
26.000,0,2,0,3,40.79,22.00,25.00,0,time
26.000,2,2,0,3,42.28,22.00,25.00,0,time
26.000,10,37,0,38,70.56,28.00,31.00,1,time
26.000,11,37,0,38,46.86,25.00,28.00,1,time
26.000,17,37,0,38,64.86,25.00,28.00,1,time
26.000,27,1,0,2,57.85,25.00,28.00,1,time
26.000,31,37,0,38,45.25,25.00,28.00,1,time
26.000,33,1,0,2,60.09,25.00,28.00,1,time
26.000,41,1,0,2,35.75,22.00,25.00,0,time
26.000,44,37,0,38,36.76,25.00,28.00,1,time
26.000,47,1,0,2,41.27,22.00,25.00,1,time
26.000,48,1,0,2,52.51,25.00,28.00,0,time
27.000,0,2,0,3,42.13,22.00,25.00,0,time
27.000,2,2,0,3,37.77,22.00,25.00,0,time
27.000,8,2,0,3,44.21,22.00,25.00,0,time
27.000,10,37,0,38,61.54,28.00,31.00,1,time
27.000,11,37,0,38,48.06,25.00,28.00,1,time
27.000,17,37,0,38,65.80,25.00,28.00,1,time
27.000,20,37,0,38,48.68,25.00,28.00,1,time
27.000,27,1,0,2,53.52,25.00,28.00,1,time
27.000,34,1,0,2,44.08,22.00,25.00,0,time
27.000,36,2,0,3,41.92,22.00,25.00,1,time
27.000,41,1,0,2,42.15,22.00,25.00,1,time
27.000,42,2,0,3,49.30,25.00,28.00,1,time
27.000,44,37,0,38,38.15,25.00,28.00,0,time
27.000,48,1,0,2,50.32,25.00,28.00,1,time
28.000,0,2,0,3,40.56,22.00,25.00,0,time
28.000,1,2,0,3,59.78,25.00,28.00,1,time
28.000,2,2,0,3,41.80,22.00,25.00,0,time
28.000,8,2,0,3,41.57,22.00,25.00,0,time
28.000,10,37,0,38,69.70,28.00,31.00,1,time
28.000,11,37,0,38,52.28,25.00,28.00,1,time
28.000,17,37,0,38,62.01,25.00,28.00,1,time
28.000,20,37,0,38,46.80,25.00,28.00,1,time
28.000,22,37,0,38,50.21,22.00,25.00,1,time
28.000,27,1,0,2,59.19,25.00,28.00,1,time
28.000,34,1,0,2,38.03,22.00,25.00,0,time
28.000,36,2,0,3,40.50,22.00,25.00,0,time
28.000,42,2,0,3,42.88,25.00,28.00,1,time
28.000,44,37,0,38,47.29,25.00,28.00,1,time
28.000,47,1,0,2,40.81,22.00,25.00,0,time
28.000,48,1,0,2,52.06,25.00,28.00,0,time
29.000,1,2,0,3,61.95,25.00,28.00,1,time
29.000,2,2,0,3,43.15,22.00,25.00,0,time
29.000,10,37,0,38,67.65,28.00,31.00,1,time
29.000,11,37,0,38,47.42,25.00,28.00,1,time
29.000,16,37,0,38,53.80,25.00,28.00,1,time
29.000,17,37,0,38,63.63,25.00,28.00,1,time
29.000,20,37,0,38,42.67,25.00,28.00,1,time
29.000,22,37,0,38,42.41,22.00,25.00,0,time
29.000,27,1,0,2,59.41,25.00,28.00,1,time
29.000,34,1,0,2,40.89,22.00,25.00,0,time
29.000,36,2,0,3,45.19,22.00,25.00,0,time
29.000,41,1,0,2,37.70,22.00,25.00,0,time
29.000,42,2,0,3,46.35,25.00,28.00,1,time
29.000,44,37,0,38,46.34,25.00,28.00,1,time
29.000,47,1,0,2,46.43,22.00,25.00,1,time
29.000,48,1,0,2,48.38,25.00,28.00,1,time
30.000,0,2,0,3,45.59,22.00,25.00,0,time
30.000,1,2,0,3,55.98,25.00,28.00,1,time
30.000,2,2,0,3,38.10,22.00,25.00,0,time
30.000,10,37,0,38,65.88,28.00,31.00,1,time
30.000,11,37,0,38,47.82,25.00,28.00,1,time
30.000,16,37,0,38,53.44,25.00,28.00,1,time
30.000,17,37,0,38,57.52,25.00,28.00,1,time
30.000,20,37,0,38,47.76,25.00,28.00,1,time
30.000,22,37,0,38,43.94,22.00,25.00,1,time
30.000,27,1,0,2,53.45,25.00,28.00,1,time
30.000,33,1,0,2,59.75,25.00,28.00,1,time
30.000,34,1,0,2,39.96,22.00,25.00,0,time
30.000,42,2,0,3,43.51,25.00,28.00,1,time
30.000,44,37,0,38,45.74,25.00,28.00,0,time
30.000,48,1,0,2,49.60,25.00,28.00,1,time
31.000,0,2,0,3,33.93,22.00,25.00,0,time
31.000,1,2,0,3,63.79,25.00,28.00,1,time
31.000,2,2,0,3,43.68,22.00,25.00,0,time
31.000,8,2,0,3,41.06,22.00,25.00,0,time
31.000,10,37,0,38,67.93,28.00,31.00,1,time
31.000,11,37,0,38,52.59,25.00,28.00,1,time
31.000,13,37,0,38,32.67,18.00,21.00,0,time
31.000,16,37,0,38,51.47,25.00,28.00,1,time
31.000,17,37,0,38,58.85,25.00,28.00,1,time
31.000,20,37,0,38,49.61,25.00,28.00,1,time
31.000,22,37,0,38,49.29,22.00,25.00,0,time
31.000,27,1,0,2,62.12,25.00,28.00,1,time
31.000,41,1,0,2,38.12,22.00,25.00,0,time
31.000,42,2,0,3,43.31,25.00,28.00,1,time
31.000,44,37,0,38,40.40,22.00,25.00,1,time
31.000,48,1,0,2,51.21,25.00,28.00,1,time
32.000,0,2,0,3,42.01,22.00,25.00,0,time
32.000,1,2,0,3,54.88,25.00,28.00,1,time
32.000,2,2,0,3,44.01,22.00,25.00,1,time
32.000,8,2,0,3,41.99,22.00,25.00,0,time
32.000,10,37,0,38,67.65,28.00,31.00,1,time
32.000,11,37,0,38,48.16,25.00,28.00,1,time
32.000,16,37,0,38,57.39,25.00,28.00,0,time
32.000,17,37,0,38,62.77,25.00,28.00,1,time
32.000,20,37,0,38,52.23,25.00,28.00,1,time
32.000,22,37,0,38,44.24,22.00,25.00,0,time
32.000,27,1,0,2,57.31,25.00,28.00,1,time
32.000,36,2,0,3,43.64,22.00,25.00,0,time
32.000,41,1,0,2,35.88,22.00,25.00,0,time
32.000,42,2,0,3,46.72,25.00,28.00,1,time
32.000,44,37,0,38,43.80,22.00,25.00,0,time
32.000,48,1,0,2,49.01,25.00,28.00,0,time
33.000,0,2,0,3,38.92,22.00,25.00,0,time
33.000,1,2,0,3,57.25,25.00,28.00,1,time
33.000,2,2,0,3,41.70,22.00,25.00,0,time
33.000,8,2,0,3,39.79,22.00,25.00,0,time
33.000,10,37,0,38,64.03,28.00,31.00,1,time
33.000,11,37,0,38,49.37,25.00,28.00,1,time
33.000,16,37,0,38,57.37,25.00,28.00,1,time
33.000,17,37,0,38,62.02,25.00,28.00,1,time
33.000,20,37,0,38,47.70,25.00,28.00,1,time
33.000,22,37,0,38,46.45,22.00,25.00,1,time
33.000,27,1,0,2,52.65,25.00,28.00,1,time
33.000,31,37,0,38,49.18,25.00,28.00,1,time
33.000,33,1,0,2,55.61,25.00,28.00,1,time
33.000,34,1,0,2,37.95,22.00,25.00,0,time
33.000,36,2,0,3,44.56,22.00,25.00,0,time
33.000,42,2,0,3,47.37,25.00,28.00,0,time
33.000,44,37,0,38,46.06,22.00,25.00,0,time
33.000,47,1,0,2,42.39,22.00,25.00,0,time
33.000,48,1,0,2,53.44,25.00,28.00,1,time
34.000,0,2,0,3,38.61,22.00,25.00,0,time
34.000,1,2,0,3,58.81,25.00,28.00,1,time
34.000,2,2,0,3,42.77,22.00,25.00,0,time
34.000,8,2,0,3,39.96,22.00,25.00,0,time
34.000,10,37,0,38,68.31,28.00,31.00,1,time
34.000,11,37,0,38,53.46,25.00,28.00,1,time
34.000,16,37,0,38,50.59,25.00,28.00,1,time
34.000,17,37,0,38,58.92,25.00,28.00,1,time
34.000,20,37,0,38,54.37,25.00,28.00,0,time
34.000,22,37,0,38,41.98,22.00,25.00,1,time
34.000,27,1,0,2,60.57,25.00,28.00,1,time
34.000,41,1,0,2,37.98,22.00,25.00,0,time
34.000,42,2,0,3,49.22,22.00,25.00,0,time
34.000,43,37,0,38,46.48,25.00,28.00,0,time
34.000,44,37,0,38,44.42,22.00,25.00,1,time
34.000,48,1,0,2,44.00,25.00,28.00,1,time
35.000,0,2,0,3,34.52,22.00,25.00,1,time
35.000,1,2,0,3,58.97,25.00,28.00,1,time
35.000,2,2,0,3,41.63,22.00,25.00,0,time
35.000,10,37,0,38,65.97,28.00,31.00,1,time
35.000,11,37,0,38,52.56,25.00,28.00,1,time
35.000,16,37,0,38,48.14,25.00,28.00,1,time
35.000,17,37,0,38,58.20,25.00,28.00,1,time
35.000,20,37,0,38,51.26,25.00,28.00,1,time
35.000,22,37,0,38,45.37,22.00,25.00,0,time
35.000,27,1,0,2,50.87,25.00,28.00,1,time
35.000,33,1,0,2,55.51,25.00,28.00,1,time
35.000,34,1,0,2,37.28,22.00,25.00,0,time
35.000,36,2,0,3,38.76,22.00,25.00,0,time
35.000,42,2,0,3,42.89,22.00,25.00,1,time
35.000,43,37,0,38,53.43,25.00,28.00,1,time
35.000,47,1,0,2,38.29,22.00,25.00,0,time
35.000,48,1,0,2,46.14,25.00,28.00,1,time
36.000,0,2,0,3,39.88,22.00,25.00,0,time
36.000,1,2,0,3,56.01,25.00,28.00,1,time
36.000,8,2,0,3,48.17,22.00,25.00,0,time
36.000,10,37,0,38,66.53,28.00,31.00,1,time
36.000,11,37,0,38,57.49,25.00,28.00,1,time
36.000,16,37,0,38,51.68,25.00,28.00,1,time
36.000,17,37,0,38,53.48,25.00,28.00,1,time
36.000,20,37,0,38,49.97,25.00,28.00,1,time
36.000,22,37,0,38,43.42,22.00,25.00,0,time
36.000,27,1,0,2,51.53,25.00,28.00,1,time
36.000,31,37,0,38,50.29,25.00,28.00,1,time
36.000,33,1,0,2,55.80,25.00,28.00,1,time
36.000,40,37,0,38,49.65,25.00,28.00,0,time
36.000,42,2,0,3,38.93,22.00,25.00,0,time
36.000,43,37,0,38,45.18,25.00,28.00,1,time
36.000,44,37,0,38,47.04,22.00,25.00,0,time
36.000,47,1,0,2,39.58,22.00,25.00,0,time
36.000,48,1,0,2,47.39,25.00,28.00,1,time
37.000,0,2,0,3,36.54,22.00,25.00,0,time
37.000,1,2,0,3,55.28,25.00,28.00,1,time
37.000,2,2,0,3,40.96,22.00,25.00,0,time
37.000,8,2,0,3,46.93,22.00,25.00,0,time
37.000,10,37,0,38,72.68,28.00,31.00,1,time
37.000,11,37,0,38,53.42,25.00,28.00,0,time
37.000,16,37,0,38,52.72,25.00,28.00,1,time
37.000,17,37,0,38,63.11,25.00,28.00,1,time
37.000,20,37,0,38,48.05,25.00,28.00,1,time
37.000,22,37,0,38,39.49,22.00,25.00,0,time
37.000,27,1,0,2,55.16,25.00,28.00,0,time
37.000,34,1,0,2,36.45,22.00,25.00,1,time
37.000,36,2,0,3,39.65,22.00,25.00,0,time
37.000,40,37,0,38,51.48,25.00,28.00,1,time
37.000,42,2,0,3,42.32,22.00,25.00,0,time
37.000,43,37,0,38,44.99,25.00,28.00,1,time
37.000,47,1,0,2,42.66,22.00,25.00,0,time
37.000,48,1,0,2,45.24,25.00,28.00,0,time
38.000,0,2,0,3,40.06,22.00,25.00,0,time
38.000,1,2,0,3,63.80,25.00,28.00,1,time
38.000,2,2,0,3,40.01,22.00,25.00,0,time
38.000,8,2,0,3,39.87,22.00,25.00,0,time
38.000,10,37,0,38,73.76,28.00,31.00,1,time
38.000,11,37,0,38,54.35,25.00,28.00,1,time
38.000,16,37,0,38,49.17,25.00,28.00,0,time
38.000,17,37,0,38,65.96,25.00,28.00,1,time
38.000,20,37,0,38,49.49,25.00,28.00,1,time
38.000,22,37,0,38,39.12,22.00,25.00,0,time
38.000,27,1,0,2,52.76,25.00,28.00,1,time
38.000,34,1,0,2,35.59,22.00,25.00,1,time
38.000,36,2,0,3,44.44,22.00,25.00,0,time
38.000,40,37,0,38,46.87,25.00,28.00,1,time
38.000,41,1,0,2,32.24,22.00,25.00,0,time
38.000,42,2,0,3,44.71,22.00,25.00,0,time
38.000,43,37,0,38,44.75,25.00,28.00,1,time
38.000,47,1,0,2,40.87,22.00,25.00,0,time
38.000,48,1,0,2,54.17,25.00,28.00,1,time
39.000,0,2,0,3,38.02,22.00,25.00,0,time
39.000,1,2,0,3,60.50,25.00,28.00,1,time
39.000,10,37,0,38,71.97,28.00,31.00,1,time
39.000,11,37,0,38,53.35,25.00,28.00,1,time
39.000,16,37,0,38,49.44,25.00,28.00,1,time
39.000,17,37,0,38,62.11,25.00,28.00,1,time
39.000,20,37,0,38,51.28,25.00,28.00,1,time
39.000,22,37,0,38,43.88,22.00,25.00,0,time
39.000,27,1,0,2,53.21,25.00,28.00,1,time
39.000,33,1,0,2,56.31,25.00,28.00,1,time
39.000,34,1,0,2,40.88,22.00,25.00,0,time
39.000,35,37,0,38,50.20,25.00,28.00,1,time
39.000,36,2,0,3,37.43,22.00,25.00,0,time
39.000,40,37,0,38,42.49,25.00,28.00,1,time
39.000,41,1,0,2,36.02,22.00,25.00,1,time
39.000,43,37,0,38,54.01,25.00,28.00,1,time
39.000,44,37,0,38,41.61,22.00,25.00,0,time
39.000,47,1,0,2,38.17,22.00,25.00,0,time
39.000,48,1,0,2,46.73,25.00,28.00,0,time
40.000,0,2,0,3,44.90,22.00,25.00,0,time
40.000,1,2,0,3,54.27,25.00,28.00,1,time
40.000,2,2,0,3,36.00,22.00,25.00,1,time
40.000,8,2,0,3,40.23,22.00,25.00,0,time
40.000,10,37,0,38,68.58,28.00,31.00,1,time
40.000,11,37,0,38,50.67,25.00,28.00,1,time
40.000,16,37,0,38,59.81,25.00,28.00,1,time
40.000,17,37,0,38,58.01,25.00,28.00,1,time
40.000,20,37,0,38,54.08,25.00,28.00,1,time
40.000,27,1,0,2,55.57,25.00,28.00,1,time
40.000,34,1,0,2,33.89,22.00,25.00,0,time
40.000,35,37,0,38,48.58,25.00,28.00,1,time
40.000,36,2,0,3,39.02,22.00,25.00,1,time
40.000,40,37,0,38,48.63,25.00,28.00,1,time
40.000,43,37,0,38,45.12,25.00,28.00,1,time
40.000,44,37,0,38,42.81,22.00,25.00,0,time
40.000,47,1,0,2,45.36,22.00,25.00,0,time
40.000,48,1,0,2,49.66,25.00,28.00,1,time
41.000,1,2,0,3,62.03,25.00,28.00,1,time
41.000,10,37,0,38,69.80,28.00,31.00,1,time
41.000,11,37,0,38,53.35,25.00,28.00,1,time
41.000,16,37,0,38,51.40,25.00,28.00,1,time
41.000,17,37,0,38,55.73,25.00,28.00,1,time
41.000,20,37,0,38,47.99,25.00,28.00,1,time
41.000,22,37,0,38,42.88,22.00,25.00,1,time
41.000,27,1,0,2,51.99,25.00,28.00,1,time
41.000,34,1,0,2,34.15,22.00,25.00,0,time
41.000,35,37,0,38,51.21,25.00,28.00,1,time
41.000,36,2,0,3,38.95,22.00,25.00,0,time
41.000,40,37,0,38,47.90,25.00,28.00,1,time
41.000,42,2,0,3,45.22,22.00,25.00,1,time
41.000,43,37,0,38,50.69,25.00,28.00,1,time
41.000,47,1,0,2,41.35,22.00,25.00,0,time
41.000,48,1,0,2,48.25,25.00,28.00,1,time
42.000,1,2,0,3,57.11,25.00,28.00,1,time
42.000,2,2,0,3,40.69,22.00,25.00,0,time
42.000,10,37,0,38,73.45,28.00,31.00,1,time
42.000,11,37,0,38,51.04,25.00,28.00,1,time
42.000,16,37,0,38,52.82,25.00,28.00,1,time
42.000,17,37,0,38,60.45,25.00,28.00,1,time
42.000,20,37,0,38,50.91,25.00,28.00,0,time
42.000,22,37,0,38,38.60,22.00,25.00,0,time
42.000,27,1,0,2,53.41,25.00,28.00,1,time
42.000,34,1,0,2,43.36,22.00,25.00,0,time
42.000,35,37,0,38,49.18,25.00,28.00,0,time
42.000,36,2,0,3,43.31,22.00,25.00,1,time
42.000,40,37,0,38,48.79,25.00,28.00,1,time
42.000,42,2,0,3,44.18,22.00,25.00,0,time
42.000,43,37,0,38,47.01,25.00,28.00,0,time
42.000,47,1,0,2,40.69,22.00,25.00,0,time
42.000,48,1,0,2,52.37,25.00,28.00,1,time
43.000,1,2,0,3,54.25,25.00,28.00,1,time
43.000,2,2,0,3,39.45,22.00,25.00,0,time
43.000,8,2,0,3,39.44,22.00,25.00,0,time
43.000,10,37,0,38,75.99,28.00,31.00,1,time
43.000,11,37,0,38,53.26,25.00,28.00,1,time
43.000,16,37,0,38,50.94,25.00,28.00,1,time
43.000,17,37,0,38,58.98,25.00,28.00,1,time
43.000,20,37,0,38,49.29,25.00,28.00,1,time
43.000,22,37,0,38,42.59,22.00,25.00,0,time
43.000,27,1,0,2,55.12,25.00,28.00,1,time
43.000,34,1,0,2,39.39,22.00,25.00,0,time
43.000,35,37,0,38,49.41,25.00,28.00,1,time
43.000,36,2,0,3,41.18,22.00,25.00,1,time
43.000,40,37,0,38,41.13,25.00,28.00,1,time
43.000,42,2,0,3,41.63,22.00,25.00,0,time
43.000,43,37,0,38,43.82,25.00,28.00,1,time
43.000,44,37,0,38,38.56,22.00,25.00,0,time
43.000,48,1,0,2,43.82,25.00,28.00,1,time
44.000,0,2,0,3,37.06,22.00,25.00,0,time
44.000,1,2,0,3,54.13,25.00,28.00,1,time
44.000,2,2,0,3,38.10,22.00,25.00,0,time
44.000,8,2,0,3,39.23,22.00,25.00,1,time
44.000,10,37,0,38,74.46,28.00,31.00,1,time
44.000,11,37,0,38,50.55,25.00,28.00,1,time
44.000,16,37,0,38,57.03,25.00,28.00,1,time
44.000,17,37,0,38,63.53,25.00,28.00,1,time
44.000,20,37,0,38,51.68,25.00,28.00,1,time
44.000,27,1,0,2,49.77,25.00,28.00,1,time
44.000,33,1,0,2,55.94,25.00,28.00,1,time
