time_s,ue_id,sat_id,beam_id,cell_id,tte_predicted_s,current_gain_dB,peak_gain_dB,admitted,trigger_type
210.000,18,1,0,2,28.55,22.00,25.00,0,location
210.000,22,36,0,37,35.92,22.00,25.00,0,location
210.000,25,37,0,38,49.93,25.00,28.00,1,location
210.000,26,37,0,38,36.42,22.00,25.00,0,location
210.000,38,37,0,38,32.02,22.00,25.00,0,location
211.000,18,1,0,2,36.83,22.00,25.00,0,location
211.000,20,1,0,2,34.23,22.00,25.00,0,location
211.000,40,36,0,37,33.68,18.00,21.00,0,location
212.000,24,1,0,2,36.01,22.00,25.00,0,location
213.000,3,1,0,2,36.52,22.00,25.00,0,location
213.000,20,1,0,2,38.73,22.00,25.00,0,location
213.000,22,36,0,37,41.47,22.00,25.00,0,location
214.000,10,1,0,2,59.85,25.00,28.00,1,location
215.000,20,1,0,2,33.15,22.00,25.00,1,location
215.000,24,1,0,2,33.53,22.00,25.00,0,location
216.000,18,1,0,2,34.16,22.00,25.00,0,location
216.000,20,37,0,38,38.46,22.00,25.00,0,location
216.000,24,1,0,2,40.12,22.00,25.00,0,location
217.000,11,1,0,2,34.96,22.00,25.00,0,location
217.000,22,36,0,37,36.33,22.00,25.00,0,location
217.000,38,37,0,38,37.30,22.00,25.00,0,location
218.000,11,1,0,2,38.41,22.00,25.00,1,location
218.000,20,37,0,38,34.23,22.00,25.00,0,location
218.000,22,36,0,37,39.43,22.00,25.00,0,location
218.000,25,1,0,2,52.96,25.00,28.00,0,location
219.000,11,37,0,38,36.89,22.00,25.00,0,location
219.000,18,1,0,2,39.49,22.00,25.00,1,location
219.000,38,37,0,38,30.71,22.00,25.00,0,location
220.000,11,37,0,38,44.21,22.00,25.00,0,location
220.000,22,36,0,37,42.00,22.00,25.00,0,location
220.000,24,1,0,2,37.56,22.00,25.00,0,location
220.000,40,36,0,37,39.30,22.00,25.00,0,location
221.000,22,36,0,37,32.07,22.00,25.00,0,location
221.000,24,1,0,2,33.06,22.00,25.00,0,location
221.000,45,37,0,38,40.31,22.00,25.00,0,location
222.000,20,37,0,38,31.60,22.00,25.00,0,location
222.000,24,1,0,2,42.40,22.00,25.00,0,location
222.000,38,37,0,38,38.50,22.00,25.00,0,location
222.000,40,36,0,37,36.60,22.00,25.00,0,location
223.000,11,37,0,38,38.15,22.00,25.00,0,location
223.000,20,37,0,38,30.70,22.00,25.00,0,location
223.000,24,1,0,2,39.23,22.00,25.00,0,location
223.000,25,1,0,2,55.99,25.00,28.00,1,location
224.000,11,37,0,38,36.10,22.00,25.00,0,location
224.000,20,37,0,38,39.63,22.00,25.00,0,location
224.000,22,36,0,37,35.32,22.00,25.00,0,location
225.000,26,37,0,38,38.11,22.00,25.00,0,location
225.000,38,37,0,38,33.51,22.00,25.00,0,location
225.000,45,37,0,38,34.11,22.00,25.00,0,location
226.000,10,37,0,38,49.18,25.00,28.00,1,location
226.000,22,1,0,2,33.79,22.00,25.00,0,location
226.000,24,1,0,2,36.83,22.00,25.00,0,location
226.000,38,37,0,38,36.55,22.00,25.00,0,location
226.000,45,37,0,38,33.90,22.00,25.00,0,location
227.000,11,37,0,38,44.52,22.00,25.00,0,location
227.000,22,1,0,2,38.10,22.00,25.00,0,location
227.000,24,1,0,2,38.05,22.00,25.00,0,location
227.000,38,37,0,38,33.72,22.00,25.00,0,location
228.000,48,37,0,38,33.24,22.00,25.00,0,location
229.000,10,1,0,2,55.48,25.00,28.00,1,location
229.000,11,37,0,38,38.13,22.00,25.00,0,location
229.000,22,1,0,2,34.14,22.00,25.00,0,location
229.000,22,36,0,37,38.67,22.00,25.00,0,location
229.000,26,37,0,38,40.60,22.00,25.00,0,location
230.000,22,1,0,2,37.84,22.00,25.00,0,location
230.000,38,37,0,38,39.94,22.00,25.00,0,location
230.000,39,1,0,2,28.58,18.00,21.00,0,location
230.000,40,36,0,37,35.71,22.00,25.00,0,location
231.000,22,36,0,37,41.01,22.00,25.00,0,location
231.000,24,1,0,2,31.51,22.00,25.00,0,location
231.000,38,37,0,38,38.91,22.00,25.00,0,location
231.000,48,37,0,38,37.25,22.00,25.00,0,location
232.000,8,36,0,37,35.84,22.00,25.00,0,location
232.000,11,37,0,38,36.56,22.00,25.00,0,location
232.000,22,36,0,37,42.72,22.00,25.00,0,location
232.000,24,1,0,2,37.34,22.00,25.00,1,location
232.000,26,37,0,38,40.77,22.00,25.00,0,location
232.000,48,37,0,38,30.40,22.00,25.00,0,location
233.000,40,36,0,37,35.25,22.00,25.00,0,location
233.000,45,37,0,38,33.39,22.00,25.00,0,location
234.000,8,36,0,37,30.02,22.00,25.00,0,location
234.000,11,37,0,38,34.27,22.00,25.00,0,location
234.000,22,1,0,2,35.97,22.00,25.00,0,location
234.000,40,36,0,37,33.56,22.00,25.00,0,location
234.000,43,36,0,37,36.39,22.00,25.00,1,location
234.000,48,37,0,38,36.88,22.00,25.00,0,location
235.000,11,37,0,38,38.01,22.00,25.00,0,location
235.000,38,37,0,38,40.04,22.00,25.00,0,location
235.000,40,36,0,37,37.37,22.00,25.00,0,location
235.000,43,1,0,2,35.86,22.00,25.00,0,location
235.000,45,37,0,38,33.76,22.00,25.00,0,location
236.000,8,36,0,37,35.43,22.00,25.00,1,location
236.000,11,37,0,38,39.83,22.00,25.00,0,location
236.000,38,37,0,38,33.40,22.00,25.00,0,location
236.000,40,36,0,37,35.96,22.00,25.00,0,location
236.000,45,37,0,38,33.46,22.00,25.00,0,location
236.000,48,37,0,38,31.46,22.00,25.00,0,location
237.000,8,1,0,2,43.83,22.00,25.00,1,location
237.000,22,1,0,2,42.49,22.00,25.00,0,location
237.000,22,36,0,37,44.28,22.00,25.00,0,location
237.000,43,1,0,2,43.71,22.00,25.00,0,location
237.000,45,37,0,38,31.46,22.00,25.00,0,location
237.000,48,37,0,38,36.60,22.00,25.00,0,location
238.000,8,36,0,37,43.45,22.00,25.00,0,location
238.000,22,1,0,2,42.87,22.00,25.00,1,location
238.000,40,36,0,37,35.95,22.00,25.00,1,location
238.000,43,1,0,2,38.93,22.00,25.00,0,location
239.000,11,37,0,38,42.21,22.00,25.00,0,location
239.000,22,36,0,37,39.50,22.00,25.00,0,location
239.000,38,37,0,38,36.43,22.00,25.00,0,location
239.000,40,1,0,2,34.75,22.00,25.00,0,location
239.000,43,1,0,2,36.25,22.00,25.00,0,location
239.000,45,37,0,38,32.93,22.00,25.00,0,location
239.000,48,37,0,38,30.30,22.00,25.00,0,location
240.000,40,1,0,2,41.19,22.00,25.00,0,location
240.000,43,1,0,2,38.02,22.00,25.00,0,location
240.000,45,37,0,38,37.94,22.00,25.00,0,location
240.000,47,37,0,38,38.15,22.00,25.00,0,location
241.000,38,37,0,38,39.41,22.00,25.00,0,location
241.000,40,1,0,2,35.02,22.00,25.00,1,location
241.000,45,37,0,38,34.17,22.00,25.00,0,location
242.000,22,36,0,37,34.59,22.00,25.00,0,location
242.000,40,36,0,37,33.73,22.00,25.00,0,location
242.000,47,37,0,38,30.46,22.00,25.00,0,location
242.000,48,37,0,38,36.39,22.00,25.00,1,location
243.000,11,37,0,38,39.71,22.00,25.00,0,location
243.000,38,37,0,38,35.85,22.00,25.00,0,location
243.000,43,1,0,2,37.94,22.00,25.00,0,location
243.000,45,37,0,38,39.41,22.00,25.00,0,location
244.000,22,36,0,37,44.33,22.00,25.00,0,location
244.000,38,37,0,38,40.60,22.00,25.00,1,location
244.000,40,36,0,37,33.21,22.00,25.00,1,location
244.000,43,1,0,2,39.13,22.00,25.00,0,location
245.000,22,36,0,37,45.59,22.00,25.00,0,location
245.000,40,1,0,2,41.40,22.00,25.00,0,location
245.000,45,37,0,38,35.91,22.00,25.00,0,location
246.000,43,1,0,2,40.27,22.00,25.00,0,location
246.000,45,37,0,38,35.61,22.00,25.00,0,location
246.000,47,0,0,1,35.03,22.00,25.00,0,location
247.000,22,36,0,37,46.54,22.00,25.00,0,location
247.000,40,1,0,2,42.58,22.00,25.00,1,location
247.000,43,1,0,2,46.13,22.00,25.00,0,location
248.000,10,37,0,38,47.15,25.00,28.00,1,location
248.000,19,47,0,48,35.09,18.00,21.00,0,location
248.000,22,36,0,37,40.59,22.00,25.00,0,location
248.000,43,1,0,2,43.77,22.00,25.00,0,location
248.000,47,0,0,1,38.29,22.00,25.00,0,location
248.000,47,37,0,38,35.90,22.00,25.00,0,location
249.000,35,36,0,37,39.63,22.00,25.00,0,location
249.000,43,1,0,2,42.31,22.00,25.00,1,location
249.000,44,36,0,37,36.70,22.00,25.00,0,location
250.000,22,36,0,37,40.06,22.00,25.00,0,location
250.000,43,36,0,37,31.27,22.00,25.00,0,location
250.000,44,36,0,37,36.44,22.00,25.00,0,location
250.000,45,37,0,38,39.28,22.00,25.00,0,location
251.000,22,36,0,37,38.43,22.00,25.00,0,location
251.000,40,36,0,37,42.45,22.00,25.00,0,location
252.000,22,36,0,37,43.85,22.00,25.00,1,location
252.000,40,36,0,37,40.80,22.00,25.00,0,location
252.000,43,36,0,37,39.76,22.00,25.00,1,location
252.000,47,37,0,38,38.77,22.00,25.00,0,location
253.000,11,37,0,38,34.14,22.00,25.00,0,location
253.000,47,0,0,1,37.57,22.00,25.00,0,location
254.000,10,1,0,2,48.95,25.00,28.00,1,location
254.000,11,37,0,38,36.89,22.00,25.00,0,location
254.000,22,1,0,2,34.87,22.00,25.00,0,location
254.000,40,36,0,37,40.92,22.00,25.00,0,location
254.000,43,1,0,2,37.77,22.00,25.00,0,location
255.000,11,37,0,38,35.88,22.00,25.00,0,location
255.000,22,1,0,2,40.21,22.00,25.00,0,location
255.000,43,1,0,2,44.37,22.00,25.00,0,location
255.000,47,0,0,1,39.68,22.00,25.00,0,location
256.000,8,36,0,37,37.78,22.00,25.00,0,location
256.000,22,1,0,2,38.62,22.00,25.00,1,location
256.000,26,37,0,38,30.23,22.00,25.00,0,location
256.000,40,36,0,37,38.07,22.00,25.00,0,location
256.000,43,1,0,2,45.28,22.00,25.00,1,location
257.000,22,36,0,37,46.33,22.00,25.00,0,location
257.000,40,36,0,37,44.11,22.00,25.00,0,location
257.000,43,36,0,37,39.10,22.00,25.00,1,location
257.000,45,37,0,38,35.74,22.00,25.00,1,location
257.000,47,37,0,38,39.76,22.00,25.00,0,location
258.000,22,36,0,37,39.00,22.00,25.00,0,location
258.000,43,1,0,2,46.04,22.00,25.00,0,location
259.000,22,36,0,37,42.56,22.00,25.00,0,location
259.000,43,1,0,2,46.54,22.00,25.00,0,location
259.000,47,37,0,38,38.97,22.00,25.00,1,location
260.000,8,36,0,37,34.92,22.00,25.00,0,location
260.000,22,36,0,37,41.86,22.00,25.00,0,location
261.000,22,36,0,37,41.09,22.00,25.00,0,location
261.000,40,36,0,37,42.61,22.00,25.00,0,location
261.000,43,1,0,2,42.58,22.00,25.00,0,location
262.000,40,36,0,37,38.59,22.00,25.00,0,location
263.000,22,36,0,37,51.43,22.00,25.00,0,location
263.000,40,36,0,37,44.49,22.00,25.00,0,location
263.000,43,1,0,2,46.23,22.00,25.00,0,location
264.000,22,36,0,37,41.73,22.00,25.00,0,location
264.000,40,36,0,37,44.88,22.00,25.00,0,location
264.000,43,1,0,2,38.67,22.00,25.00,1,location
265.000,22,36,0,37,47.51,22.00,25.00,0,location
265.000,43,36,0,37,39.13,22.00,25.00,0,location
265.000,47,0,0,1,34.67,22.00,25.00,0,location
266.000,22,36,0,37,46.47,22.00,25.00,1,location
267.000,10,37,0,38,44.45,22.00,25.00,0,location
267.000,22,1,0,2,40.81,22.00,25.00,0,location
267.000,42,1,0,2,33.93,22.00,25.00,1,location
267.000,43,36,0,37,34.83,22.00,25.00,0,location
268.000,22,1,0,2,41.85,22.00,25.00,0,location
268.000,43,36,0,37,37.41,22.00,25.00,0,location
269.000,40,36,0,37,47.65,22.00,25.00,1,location
269.000,43,36,0,37,45.48,22.00,25.00,0,location
269.000,47,0,0,1,38.57,22.00,25.00,0,location
270.000,22,1,0,2,39.53,22.00,25.00,0,location
270.000,43,36,0,37,39.93,22.00,25.00,0,location
271.000,22,1,0,2,45.89,22.00,25.00,1,location
271.000,40,1,0,2,45.96,25.00,28.00,1,location
271.000,47,0,0,1,38.30,22.00,25.00,0,location
272.000,22,36,0,37,47.16,25.00,28.00,1,location
272.000,31,37,0,38,35.38,22.00,25.00,0,location
272.000,43,36,0,37,41.47,22.00,25.00,0,location
273.000,47,0,0,1,38.46,22.00,25.00,1,location
274.000,40,36,0,37,45.35,22.00,25.00,0,location
275.000,43,36,0,37,36.97,22.00,25.00,0,location
275.000,47,37,0,38,39.88,22.00,25.00,0,location
276.000,43,36,0,37,40.17,22.00,25.00,0,location
276.000,47,37,0,38,43.71,22.00,25.00,0,location
277.000,47,37,0,38,38.79,22.00,25.00,0,location
278.000,47,37,0,38,41.24,22.00,25.00,0,location
279.000,43,36,0,37,45.81,22.00,25.00,1,location
279.000,47,37,0,38,35.69,22.00,25.00,0,location
280.000,33,1,0,2,37.04,22.00,25.00,1,location
280.000,43,1,0,2,41.36,22.00,25.00,1,location
280.000,47,37,0,38,46.82,22.00,25.00,0,location
281.000,31,37,0,38,34.32,22.00,25.00,1,location
281.000,33,37,0,38,51.06,25.00,28.00,1,location
281.000,40,36,0,37,46.65,25.00,28.00,1,location
282.000,31,1,0,2,50.90,25.00,28.00,1,location
282.000,43,36,0,37,43.98,22.00,25.00,0,location
282.000,47,37,0,38,40.15,22.00,25.00,0,location
283.000,43,36,0,37,44.07,22.00,25.00,0,location
283.000,47,37,0,38,35.07,22.00,25.00,0,location
284.000,22,1,0,2,42.18,22.00,25.00,1,location
284.000,40,1,0,2,52.02,25.00,28.00,1,location
284.000,43,36,0,37,34.41,22.00,25.00,0,location
284.000,47,37,0,38,35.46,22.00,25.00,0,location
285.000,19,47,0,48,34.76,22.00,25.00,0,location
285.000,22,36,0,37,47.75,25.00,28.00,1,location
286.000,19,47,0,48,31.11,22.00,25.00,0,location
286.000,43,36,0,37,43.44,22.00,25.00,0,location
286.000,47,37,0,38,36.05,22.00,25.00,0,location
287.000,10,37,0,38,38.14,22.00,25.00,0,location
287.000,40,36,0,37,44.13,25.00,28.00,1,location
288.000,19,47,0,48,38.68,22.00,25.00,0,location
288.000,47,37,0,38,38.61,22.00,25.00,0,location
289.000,19,47,0,48,37.22,22.00,25.00,0,location
289.000,47,37,0,38,37.63,22.00,25.00,0,location
290.000,8,36,0,37,39.80,22.00,25.00,0,location
290.000,10,37,0,38,36.07,22.00,25.00,0,location
290.000,19,47,0,48,34.51,22.00,25.00,0,location
290.000,47,37,0,38,38.21,22.00,25.00,0,location
291.000,19,47,0,48,34.59,22.00,25.00,0,location
291.000,43,36,0,37,47.14,22.00,25.00,1,location
291.000,47,37,0,38,40.99,22.00,25.00,0,location
292.000,10,37,0,38,35.54,22.00,25.00,0,location
292.000,19,47,0,48,34.59,22.00,25.00,0,location
292.000,43,1,0,2,47.87,25.00,28.00,1,location
293.000,32,36,0,37,36.67,22.00,25.00,1,location
293.000,47,37,0,38,40.28,22.00,25.00,0,location
294.000,10,37,0,38,31.72,22.00,25.00,1,location
294.000,19,47,0,48,34.03,22.00,25.00,0,location
294.000,43,36,0,37,43.84,22.00,25.00,0,location
294.000,47,37,0,38,40.90,22.00,25.00,0,location
295.000,10,1,0,2,43.65,22.00,25.00,1,location
295.000,32,1,0,2,49.98,22.00,25.00,0,location
295.000,47,37,0,38,37.58,22.00,25.00,0,location
296.000,10,37,0,38,38.43,22.00,25.00,1,location
296.000,19,47,0,48,33.59,22.00,25.00,0,location
296.000,22,1,0,2,43.21,22.00,25.00,0,location
296.000,32,1,0,2,39.58,22.00,25.00,0,location
296.000,40,1,0,2,52.26,25.00,28.00,1,location
296.000,43,36,0,37,41.98,25.00,28.00,1,location
296.000,47,37,0,38,39.38,22.00,25.00,0,location
297.000,32,1,0,2,43.35,22.00,25.00,0,location
297.000,43,1,0,2,42.92,25.00,28.00,1,location
298.000,10,1,0,2,44.43,22.00,25.00,0,location
298.000,32,1,0,2,42.66,22.00,25.00,0,location
299.000,10,1,0,2,41.82,22.00,25.00,1,location
299.000,19,47,0,48,37.00,22.00,25.00,0,location
299.000,32,1,0,2,46.93,22.00,25.00,1,location
300.000,32,36,0,37,35.74,22.00,25.00,0,location
300.000,47,37,0,38,45.47,22.00,25.00,0,location
301.000,19,47,0,48,32.75,22.00,25.00,0,location
301.000,40,36,0,37,49.67,25.00,28.00,1,location
301.000,47,37,0,38,37.94,22.00,25.00,0,location
302.000,10,37,0,38,43.22,22.00,25.00,0,location
302.000,19,47,0,48,36.57,22.00,25.00,0,location
302.000,32,36,0,37,37.27,22.00,25.00,1,location
303.000,19,47,0,48,34.26,22.00,25.00,0,location
303.000,32,1,0,2,50.60,22.00,25.00,0,location
303.000,43,36,0,37,43.40,25.00,28.00,1,location
303.000,47,37,0,38,41.06,22.00,25.00,0,location
304.000,19,47,0,48,39.29,22.00,25.00,0,location
304.000,32,1,0,2,45.35,22.00,25.00,0,location
304.000,43,1,0,2,48.42,25.00,28.00,0,location
304.000,47,37,0,38,45.89,22.00,25.00,0,location
305.000,32,1,0,2,44.50,22.00,25.00,1,location
306.000,10,37,0,38,35.58,22.00,25.00,1,location
306.000,43,1,0,2,49.65,25.00,28.00,1,location
307.000,40,1,0,2,54.18,25.00,28.00,1,location
307.000,47,37,0,38,37.93,22.00,25.00,0,location
308.000,10,1,0,2,39.46,22.00,25.00,1,location
308.000,19,47,0,48,42.55,22.00,25.00,0,location
308.000,47,37,0,38,37.31,22.00,25.00,0,location
309.000,10,37,0,38,31.57,22.00,25.00,0,location
309.000,32,36,0,37,33.78,22.00,25.00,0,location
310.000,10,37,0,38,37.21,22.00,25.00,0,location
310.000,33,1,0,2,33.18,22.00,25.00,0,location
311.000,19,47,0,48,43.29,22.00,25.00,0,location
311.000,32,36,0,37,38.34,22.00,25.00,0,location
311.000,43,36,0,37,55.42,25.00,28.00,1,location
312.000,19,47,0,48,34.59,22.00,25.00,1,location
313.000,32,36,0,37,36.07,22.00,25.00,0,location
313.000,33,1,0,2,33.86,22.00,25.00,0,location
313.000,43,1,0,2,50.14,25.00,28.00,1,location
313.000,47,37,0,38,39.80,22.00,25.00,0,location
314.000,47,37,0,38,42.90,22.00,25.00,0,location
315.000,32,36,0,37,39.97,22.00,25.00,0,location
315.000,33,1,0,2,35.58,22.00,25.00,0,location
316.000,39,1,0,2,44.07,22.00,25.00,1,location
316.000,47,37,0,38,40.87,22.00,25.00,0,location
317.000,32,36,0,37,37.78,22.00,25.00,1,location
317.000,39,36,0,37,50.22,25.00,28.00,1,location
317.000,40,36,0,37,56.91,25.00,28.00,1,location
317.000,47,37,0,38,41.61,22.00,25.00,1,location
318.000,32,1,0,2,48.11,22.00,25.00,0,location
319.000,32,1,0,2,44.58,22.00,25.00,1,location
319.000,42,36,0,37,29.39,22.00,25.00,0,location
320.000,33,1,0,2,38.36,18.00,21.00,0,location
320.000,47,0,0,1,50.76,22.00,25.00,0,location
321.000,32,36,0,37,40.64,22.00,25.00,0,location
321.000,40,1,0,2,58.47,25.00,28.00,1,location
322.000,47,0,0,1,44.61,22.00,25.00,0,location
323.000,32,36,0,37,39.75,22.00,25.00,0,location
323.000,43,36,0,37,51.63,25.00,28.00,1,location
324.000,42,36,0,37,33.52,22.00,25.00,0,location
325.000,32,36,0,37,31.15,22.00,25.00,0,location
325.000,37,47,0,48,33.70,18.00,21.00,1,location
325.000,42,36,0,37,34.43,22.00,25.00,0,location
325.000,47,0,0,1,47.06,22.00,25.00,0,location
326.000,40,36,0,37,57.81,25.00,28.00,1,location
326.000,42,36,0,37,37.40,22.00,25.00,0,location
326.000,43,1,0,2,51.08,25.00,28.00,1,location
326.000,47,0,0,1,44.51,25.00,28.00,1,location
327.000,42,36,0,37,32.68,22.00,25.00,0,location
327.000,47,37,0,38,48.80,22.00,25.00,0,location
328.000,43,36,0,37,50.84,25.00,28.00,1,location
329.000,32,36,0,37,36.08,22.00,25.00,0,location
331.000,32,36,0,37,40.34,22.00,25.00,0,location
332.000,32,36,0,37,34.28,22.00,25.00,1,location
332.000,40,1,0,2,55.55,25.00,28.00,1,location
333.000,32,1,0,2,46.03,22.00,25.00,0,location
334.000,32,1,0,2,44.69,22.00,25.00,1,location
334.000,42,36,0,37,34.32,22.00,25.00,0,location
334.000,43,1,0,2,50.32,25.00,28.00,0,location
335.000,32,36,0,37,39.72,22.00,25.00,0,location
336.000,32,36,0,37,41.86,22.00,25.00,0,location
336.000,48,0,0,1,32.19,22.00,25.00,0,location
337.000,32,36,0,37,42.16,22.00,25.00,0,location
338.000,32,36,0,37,39.96,22.00,25.00,0,location
338.000,48,0,0,1,35.99,22.00,25.00,0,location
340.000,32,36,0,37,44.37,22.00,25.00,1,location
340.000,40,36,0,37,67.18,25.00,28.00,1,location
340.000,42,36,0,37,39.64,22.00,25.00,0,location
340.000,48,0,0,1,32.65,22.00,25.00,0,location
341.000,32,1,0,2,44.07,22.00,25.00,0,location
342.000,32,1,0,2,50.20,22.00,25.00,0,location
343.000,32,1,0,2,48.70,22.00,25.00,0,location
343.000,39,1,0,2,40.61,25.00,28.00,0,location
343.000,42,36,0,37,40.77,22.00,25.00,1,location
343.000,48,0,0,1,36.44,22.00,25.00,0,location
344.000,32,1,0,2,44.02,22.00,25.00,0,location
344.000,42,1,0,2,46.63,22.00,25.00,0,location
344.000,46,36,0,37,39.41,22.00,25.00,0,location
345.000,42,1,0,2,41.65,25.00,28.00,1,location
345.000,47,37,0,38,42.85,22.00,25.00,0,location
345.000,48,0,0,1,43.13,22.00,25.00,0,location
346.000,32,1,0,2,43.95,22.00,25.00,0,location
347.000,48,0,0,1,33.70,22.00,25.00,0,location
348.000,32,1,0,2,46.46,22.00,25.00,0,location
348.000,46,36,0,37,36.09,22.00,25.00,0,location
349.000,22,1,0,2,44.68,25.00,28.00,1,location
349.000,32,1,0,2,47.94,22.00,25.00,0,location
349.000,48,0,0,1,36.30,22.00,25.00,0,location
350.000,32,1,0,2,43.43,22.00,25.00,1,location
350.000,46,36,0,37,38.12,22.00,25.00,1,location
350.000,48,0,0,1,32.86,22.00,25.00,0,location
351.000,32,36,0,37,45.65,22.00,25.00,1,location
352.000,22,36,0,37,63.89,28.00,31.00,1,location
352.000,32,1,0,2,42.95,22.00,25.00,0,location
353.000,32,1,0,2,42.47,22.00,25.00,0,location
354.000,32,1,0,2,48.86,22.00,25.00,0,location
354.000,37,1,0,2,35.06,22.00,25.00,1,location
354.000,47,37,0,38,45.72,22.00,25.00,0,location
354.000,48,0,0,1,34.23,22.00,25.00,0,location
355.000,32,1,0,2,39.69,22.00,25.00,0,location
355.000,48,0,0,1,37.13,22.00,25.00,0,location
356.000,48,0,0,1,39.35,22.00,25.00,0,location
357.000,48,0,0,1,37.64,22.00,25.00,0,location
358.000,39,1,0,2,51.24,25.00,28.00,1,location
358.000,48,0,0,1,32.09,22.00,25.00,0,location
359.000,42,36,0,37,32.46,22.00,25.00,0,location
359.000,48,0,0,1,33.61,22.00,25.00,0,location
360.000,42,36,0,37,36.63,22.00,25.00,0,location
361.000,48,0,0,1,40.96,22.00,25.00,1,location
363.000,32,1,0,2,44.32,22.00,25.00,1,location
363.000,48,37,0,38,39.15,22.00,25.00,0,location
364.000,32,36,0,37,42.01,25.00,28.00,1,location
364.000,48,37,0,38,36.35,22.00,25.00,0,location
367.000,38,0,0,1,36.42,22.00,25.00,0,location
367.000,48,37,0,38,38.29,22.00,25.00,0,location
368.000,38,0,0,1,36.71,22.00,25.00,0,location
368.000,48,37,0,38,35.84,22.00,25.00,0,location
369.000,38,0,0,1,32.60,22.00,25.00,0,location
369.000,39,36,0,37,52.42,25.00,28.00,1,location
369.000,43,1,0,2,56.30,25.00,28.00,1,location
370.000,38,0,0,1,32.20,22.00,25.00,0,location
370.000,39,1,0,2,55.18,25.00,28.00,1,location
370.000,48,37,0,38,38.01,22.00,25.00,0,location
371.000,43,36,0,37,65.73,25.00,28.00,1,location
372.000,38,0,0,1,36.89,22.00,25.00,0,location
372.000,43,1,0,2,54.37,25.00,28.00,1,location
373.000,38,0,0,1,34.00,22.00,25.00,0,location
373.000,39,36,0,37,54.59,25.00,28.00,1,location
373.000,43,36,0,37,65.54,28.00,31.00,1,location
373.000,47,37,0,38,43.37,22.00,25.00,1,location
374.000,24,36,0,37,33.75,22.00,25.00,0,location
374.000,48,37,0,38,34.96,22.00,25.00,0,location
375.000,24,36,0,37,35.27,22.00,25.00,0,location
376.000,24,36,0,37,32.74,22.00,25.00,0,location
376.000,48,37,0,38,31.58,22.00,25.00,0,location
377.000,38,0,0,1,37.22,22.00,25.00,1,location
377.000,48,37,0,38,41.82,22.00,25.00,0,location
379.000,24,36,0,37,39.82,22.00,25.00,0,location
379.000,48,37,0,38,38.22,22.00,25.00,0,location
380.000,24,36,0,37,35.58,22.00,25.00,0,location
380.000,48,37,0,38,34.32,22.00,25.00,0,location
381.000,24,36,0,37,35.69,22.00,25.00,1,location
381.000,38,37,0,38,38.69,22.00,25.00,1,location
381.000,48,37,0,38,40.68,22.00,25.00,0,location
382.000,21,1,0,2,57.86,25.00,28.00,1,location
382.000,38,0,0,1,42.98,22.00,25.00,0,location
382.000,39,1,0,2,53.22,25.00,28.00,1,location
384.000,21,36,0,37,55.89,25.00,28.00,1,location
384.000,26,36,0,37,39.01,22.00,25.00,0,location
384.000,38,0,0,1,35.56,22.00,25.00,0,location
385.000,35,36,0,37,70.72,28.00,31.00,1,location
386.000,26,36,0,37,32.31,22.00,25.00,0,location
387.000,7,0,0,1,44.96,22.00,25.00,0,location
387.000,32,1,0,2,36.79,22.00,25.00,0,location
387.000,35,1,0,2,72.80,28.00,31.00,1,location
387.000,38,0,0,1,33.28,22.00,25.00,0,location
388.000,1,1,0,2,39.28,22.00,25.00,0,location
388.000,26,36,0,37,28.83,22.00,25.00,0,location
388.000,38,0,0,1,36.13,22.00,25.00,0,location
388.000,39,36,0,37,44.46,25.00,28.00,1,location
389.000,38,0,0,1,37.19,22.00,25.00,0,location
389.000,48,37,0,38,36.71,22.00,25.00,0,location
390.000,38,0,0,1,36.30,22.00,25.00,0,location
390.000,48,37,0,38,34.20,22.00,25.00,0,location
391.000,48,37,0,38,34.08,22.00,25.00,0,location
393.000,38,0,0,1,34.91,22.00,25.00,0,location
394.000,1,1,0,2,44.33,22.00,25.00,0,location
394.000,21,1,0,2,52.07,25.00,28.00,1,location
394.000,26,36,0,37,38.39,22.00,25.00,0,location
394.000,28,1,0,2,52.98,25.00,28.00,1,location
394.000,38,0,0,1,38.52,22.00,25.00,1,location
395.000,21,36,0,37,57.54,25.00,28.00,1,location
395.000,28,36,0,37,63.70,25.00,28.00,1,location
395.000,48,37,0,38,39.17,22.00,25.00,0,location
396.000,26,36,0,37,29.62,22.00,25.00,0,location
397.000,39,1,0,2,62.88,25.00,28.00,1,location
398.000,26,36,0,37,46.99,22.00,25.00,0,location
399.000,26,36,0,37,35.83,22.00,25.00,0,location
402.000,4,1,0,2,38.54,22.00,25.00,1,location
402.000,26,36,0,37,35.98,22.00,25.00,0,location
403.000,26,36,0,37,33.20,22.00,25.00,0,location
404.000,21,1,0,2,57.48,25.00,28.00,1,location
405.000,1,1,0,2,52.83,25.00,28.00,0,location
405.000,21,36,0,37,49.25,25.00,28.00,1,location
407.000,7,0,0,1,46.95,25.00,28.00,1,location
407.000,17,36,0,37,51.93,25.00,28.00,1,location
407.000,26,36,0,37,40.00,22.00,25.00,0,location
408.000,7,37,0,38,54.42,25.00,28.00,1,location
408.000,41,0,0,1,41.69,22.00,25.00,0,location
408.000,48,37,0,38,32.32,22.00,25.00,0,location
409.000,1,1,0,2,48.82,25.00,28.00,1,location
409.000,21,1,0,2,57.13,25.00,28.00,1,location
